111  34.56502779  069.21059200 
111  34.56496823  069.21038298 
111  34.56468685  069.21056621 
111  34.56442586  069.21049688 
111  34.56402214  069.21033346 
111  34.56396913  069.21056621 
111  34.56426682  069.21069991 
112  34.56426682  069.21069991  34.56429513  069.21071295 102 
112  34.56437285  069.21075438  34.56439921  069.21077098 102 
112  34.56446434  069.21082392  34.56449754  069.21085356 102 
112  34.56454378  069.21090950  34.56456818  069.21094151 102 
112  34.56461265  069.21101328  34.56462631  069.21103699 102 
112  34.56464607  069.21107626  34.56465779  069.21109997 
111  34.56464607  069.21107626 102 
111  34.56530670  069.21255691 
112  34.56530670  069.21255691  34.56532243  069.21259162 102 
112  34.56534484  069.21265157  34.56535627  069.21268455 102 
112  34.56537380  069.21275730  34.56537952  069.21278854 102 
112  34.56539196  069.21286772  34.56539482  069.21291111 102 
112  34.56539747  069.21298657  34.56539747  069.21302996 102 
112  34.56539461  069.21309327  34.56539175  069.21312798 102 
112  34.56538625  069.21320767  34.56538339  069.21324065 102 
112  34.56537294  069.21332316  34.56536436  069.21336829 
111  34.56537294  069.21332316 
113  34.56557993  069.21343398 
110   1 0.25 107.40 Taxiway P
111  34.56434800  069.21026974 102 
111  34.56381764  069.21007889 
112  34.56381764  069.21007889  34.56379636  069.21006947 102 
112  34.56377236  069.21005507  34.56375902  069.21004535 102 
112  34.56373235  069.21001877  34.56371968  069.21000257 102 
112  34.56369864  069.20996702  34.56368930  069.20994759 102 
112  34.56367868  069.20991593  34.56367234  069.20989544 102 
112  34.56366728  069.20985959  34.56366434  069.20983732 102 
112  34.56366935  069.20978014  34.56367531  069.20975121 
111  34.56366935  069.20978014 
111  34.56375990  069.20947088 
111  34.56361880  069.20939135 
111  34.56308293  069.21104882 
111  34.56322842  069.21110093 
111  34.56338625  069.21063957 
112  34.56338625  069.21063957  34.56339579  069.21061017 102 
112  34.56341541  069.21058600  34.56342862  069.21056997 102 
112  34.56345292  069.21054508  34.56346759  069.21053083 102 
112  34.56350361  069.21050095  34.56352488  069.21048581 102 
112  34.56356194  069.21046732  34.56358174  069.21045930 102 
112  34.56362510  069.21045504  34.56364784  069.21045326 102 
112  34.56368620  069.21046270  34.56370234  069.21046626 102 
112  34.56374349  069.21047996  34.56376256  069.21048619 
111  34.56374349  069.21047996 102 
113  34.56426662  069.21069946 
110   1 0.25 107.40 Taxiway F
111  34.56330575  069.22224803 
111  34.56296708  069.22264971 
112  34.56296708  069.22264971  34.56294660  069.22269812 102 
112  34.56290165  069.22276966  34.56288334  069.22279583 102 
112  34.56283522  069.22285341  34.56281367  069.22287304 102 
112  34.56276897  069.22290784  34.56275066  069.22291961 102 
112  34.56269931  069.22294478  34.56267560  069.22295394 102 
112  34.56261722  069.22296510  34.56259136  069.22296641 102 
112  34.56254032  069.22295964  34.56251446  069.22295441 102 
112  34.56247085  069.22293801  34.56243852  069.22292623 
111  34.56247085  069.22293801 102 
111  34.56175072  069.22267021 
112  34.56175072  069.22267021  34.56172579  069.22265940 102 
112  34.56169671  069.22264613  34.56168246  069.22263748 102 
112  34.56164992  069.22261442  34.56163478  069.22260144 102 
112  34.56161120  069.22257400  34.56160140  069.22255994 102 
112  34.56158063  069.22252157  34.56157261  069.22250319 102 
112  34.56155902  069.22246361  34.56155367  069.22244415 102 
112  34.56154462  069.22239803  34.56154195  069.22237965 102 
112  34.56153918  069.22232590  34.56153918  069.22230860 102 
112  34.56154368  069.22224939  34.56154546  069.22221371 
111  34.56154368  069.22224939 
111  34.56157969  069.22172473 
111  34.56141766  069.22170833 
111  34.56133215  069.22274673 
111  34.56107110  069.22379605 
111  34.56123403  069.22384561 
111  34.56134565  069.22344081 
112  34.56134565  069.22344081  34.56135633  069.22340081 102 
112  34.56138170  069.22333367  34.56139061  069.22330988 102 
112  34.56141232  069.22326701  34.56142389  069.22324754 102 
112  34.56145283  069.22321235  34.56146618  069.22319830 102 
112  34.56150684  069.22316328  34.56151752  069.22315680 102 
112  34.56157425  069.22312935  34.56160453  069.22311746 102 
112  34.56166174  069.22310965  34.56168400  069.22310749 102 
112  34.56174706  069.22311079  34.56176665  069.22311296 102 
112  34.56182723  069.22312929  34.56185039  069.22313686 
111  34.56182723  069.22312929 102 
111  34.56249335  069.22338616 
112  34.56249335  069.22338616  34.56251598  069.22339401 102 
112  34.56256302  069.22343866  34.56258026  069.22346483 102 
112  34.56259668  069.22353896  34.56260422  069.22357036 102 
112  34.56261449  069.22364849  34.56261772  069.22368120 102 
112  34.56262330  069.22375934  34.56262545  069.22379205 102 
112  34.56262653  069.22386710  34.56262761  069.22390112 102 
112  34.56261620  069.22400928  34.56260651  069.22408778 
111  34.56261620  069.22400928 
113  34.56282079  069.22412397 
110   1 0.25 107.40 Taxiway G
111  34.56154800  069.22906931 
111  34.56115261  069.22968380 102 
111  34.56090561  069.22958601 102 
112  34.56087407  069.22968185  34.56086340  069.22970775 102 
112  34.56083013  069.22976396  34.56081591  069.22978555 102 
112  34.56077694  069.22983221  34.56075917  069.22985092 102 
112  34.56071891  069.22989170  34.56069876  069.22990897 102 
112  34.56066055  069.22994060  34.56064040  069.22995355 102 
112  34.56059627  069.22997930  34.56057494  069.22998937 102 
112  34.56052445  069.23000636  34.56049956  069.23001212 102 
112  34.56045920  069.23001054  34.56043550  069.23000766 102 
112  34.56040234  069.22999838  34.56037864  069.22999262 
111  34.56040234  069.22999838 102 
111  34.56006274  069.22985430 
112  34.56006274  069.22985430  34.56003531  069.22984241 102 
112  34.55998206  069.22980301  34.55996541  069.22978754 102 
112  34.55992264  069.22973226  34.55991187  069.22971561 102 
112  34.55987994  069.22965655  34.55986917  069.22963276 102 
112  34.55985015  069.22957866  34.55984133  069.22954893 102 
112  34.55983493  069.22949420  34.55983200  069.22946566 102 
112  34.55983263  069.22940218  34.55983361  069.22937364 102 
112  34.55984588  069.22930779  34.55985372  069.22927448 
111  34.55984588  069.22930779 102 
111  34.56000546  069.22868178 
111  34.55966585  069.22853770 102 
111  34.55928942  069.23000335 102 
111  34.55931806  069.23004310 102 
111  34.56090302  069.23065420 
113  34.56117975  069.23049024 
110   1 0.25 107.40 Taxiway S
111  34.56944032  069.19383989 
111  34.56904327  069.19361864 102 
111  34.56868321  069.19349233 
111  34.56802932  069.19323265 
111  34.56742532  069.19525876 
111  34.56782634  069.19542109 
111  34.56787204  069.19571660 
111  34.56741597  069.19718376 102 
111  34.56732138  069.19749189 
111  34.56717865  069.19790150 102 
111  34.56534848  069.20352903 
111  34.56516953  069.20407900 102 
111  34.56265434  069.21178686 
111  34.56240834  069.21252580 102 
111  34.56201777  069.21371371 
111  34.56181691  069.21468030 
111  34.56215168  069.21466675 
112  34.56215168  069.21466675  34.56215235  069.21465050 102 
112  34.56215591  069.21460089  34.56215725  069.21458790 102 
112  34.56216502  069.21451757  34.56216636  069.21450619 102 
112  34.56217782  069.21443234  34.56218050  069.21441609 102 
112  34.56220004  069.21433251  34.56220472  069.21431626 
111  34.56220004  069.21433251 102 
111  34.56338641  069.21063941 
111  34.56366875  069.20977874 102 
111  34.56599883  069.20262754 
111  34.56627877  069.20175630 102 
111  34.56871956  069.19430555 
112  34.56871956  069.19430555  34.56872935  069.19427463 102 
112  34.56874834  069.19421759  34.56875715  069.19419499 102 
112  34.56878161  069.19414626  34.56879631  069.19412366 102 
112  34.56881999  069.19409539  34.56883860  069.19407873 102 
112  34.56887284  069.19405925  34.56889243  069.19405092 102 
112  34.56893710  069.19404808  34.56895375  069.19405165 
111  34.56893710  069.19404808 
113  34.56937050  069.19412487 
110   1 0.25 107.40 Taxiway J
111  34.56204325  069.21449194 
111  34.56181675  069.21468012 102 
111  34.56170778  069.21601951 
111  34.56167783  069.21631775 102 
111  34.56163590  069.21687059 
111  34.56161193  069.21721975 102 
111  34.56144009  069.21958012 
111  34.56140728  069.21984792 102 
112  34.56136191  069.22014357  34.56135244  069.22019146 102 
112  34.56133511  069.22023622  34.56132091  069.22026879 102 
112  34.56129444  069.22030935  34.56127235  069.22034575 102 
111  34.56071934  069.22126035 102 
111  34.56061151  069.22241694 102 
111  34.56072773  069.22252746 
112  34.56072773  069.22252746  34.56076972  069.22257150 102 
112  34.56083065  069.22264746  34.56085737  069.22268454 102 
112  34.56091065  069.22277376  34.56093165  069.22281316 102 
112  34.56096487  069.22289749  34.56097633  069.22293226 102 
112  34.56099614  069.22301503  34.56100187  069.22305675 102 
112  34.56100491  069.22312864  34.56100491  069.22316572 102 
112  34.56099317  069.22325352  34.56098554  069.22329756 102 
112  34.56095896  069.22340934  34.56094560  069.22345569 
111  34.56095896  069.22340934 102 
111  34.56083915  069.22390398 
111  34.56119859  069.22403491 102 
111  34.56134656  069.22344023 
111  34.56154456  069.22224570 102 
111  34.56179764  069.21945775 
111  34.56182759  069.21899948 102 
111  34.56186953  069.21838845 
111  34.56190057  069.21793106 102 
111  34.56196538  069.21714423 
111  34.56197474  069.21702610 102 
111  34.56203726  069.21626406 
111  34.56204617  069.21616222 102 
111  34.56215216  069.21466603 
113  34.56210915  069.21449644 
110   1 0.25 107.40 Taxiway H
111  34.56113356  069.22352843 
111  34.56083977  069.22390227 102 
111  34.55966510  069.22854025 
111  34.55969583  069.22878030 
111  34.55982163  069.22883849 
111  34.56000525  069.22868257 102 
111  34.56119751  069.22403444 
113  34.56118747  069.22358662 
110   2 0.25 107.40 Apron 6
111  34.56868607  069.19349507 102 
111  34.56856647  069.19319899 102 
111  34.56893453  069.19179984 102 
111  34.56801439  069.19135289 102 
111  34.56783036  069.19145977 102 
111  34.56698223  069.19451069 102 
111  34.56635813  069.19563778 102 
111  34.56623812  069.19573494 102 
111  34.56595807  069.19654139 102 
111  34.56634289  069.19671066 
111  34.56703389  069.19701784 102 
111  34.56741640  069.19718267 
113  34.56757432  069.19725068 
110   2 0.25 107.40 Taxiway T
111  34.56756048  069.19736905 
111  34.56732141  069.19749164 
112  34.56732141  069.19749164  34.56730738  069.19751137 102 
112  34.56728358  069.19752068  34.56727251  069.19752517 102 
112  34.56724919  069.19753000  34.56723738  069.19753180 102 
112  34.56721421  069.19753269  34.56720240  069.19753180 102 
112  34.56717776  069.19752749  34.56716446  069.19752480 102 
112  34.56714336  069.19751817  34.56713229  069.19751459 102 
112  34.56711104  069.19750276  34.56710070  069.19749558 102 
112  34.56708432  069.19748232  34.56707546  069.19747425 102 
112  34.56705923  069.19745598  34.56704963  069.19744432 102 
112  34.56703739  069.19742533  34.56703000  069.19741367 102 
112  34.56701628  069.19739038  34.56701037  069.19737782 102 
112  34.56700019  069.19735381  34.56699502  069.19733857 102 
112  34.56699045  069.19731456  34.56698824  069.19730021 102 
112  34.56698617  069.19727441  34.56698617  069.19726006 102 
112  34.56698617  069.19723282  34.56698691  069.19721937 102 
112  34.56699119  069.19718515  34.56699414  069.19716900 102 
112  34.56699960  069.19714087  34.56700403  069.19712473 
111  34.56699960  069.19714087 
111  34.56703326  069.19701487 
111  34.56708373  069.19685140 
111  34.56697436  069.19681394 
111  34.56656773  069.19800248 
111  34.56670514  069.19806037 
111  34.56677806  069.19783560 
112  34.56677806  069.19783560  34.56678610  069.19781065 102 
112  34.56682126  069.19777090  34.56683288  069.19775896 102 
112  34.56686398  069.19773235  34.56687827  069.19772259 102 
112  34.56691356  069.19770526  34.56692786  069.19769983 102 
112  34.56697054  069.19769381  34.56698663  069.19769272 102 
112  34.56702574  069.19769953  34.56704361  069.19770387 102 
112  34.56707711  069.19771765  34.56709409  069.19772524 102 
112  34.56712019  069.19774365  34.56713270  069.19775342 102 
112  34.56715474  069.19778344  34.56716367  069.19779754 102 
112  34.56717347  069.19783560  34.56717884  069.19785839 102 
112  34.56717839  069.19790202  34.56717571  069.19793132 
111  34.56717839  069.19790202 
113  34.56735296  069.19802631 
110   2 0.25 107.40 Taxiway R
111  34.56558471  069.20339085 
111  34.56534948  069.20352784 
112  34.56534948  069.20352784  34.56533071  069.20354954 102 
112  34.56530498  069.20356500  34.56529069  069.20357260 102 
112  34.56526381  069.20358405  34.56524594  069.20359056 102 
112  34.56522073  069.20359550  34.56520375  069.20359876 102 
112  34.56517419  069.20359595  34.56515186  069.20359487 
111  34.56517419  069.20359595 102 
111  34.56494984  069.20354487 
111  34.56434129  069.20340524 
111  34.56424349  069.20400120 102 
111  34.56437250  069.20402504 
112  34.56437250  069.20402504  34.56438054  069.20399791 102 
112  34.56439200  069.20396745  34.56439915  069.20395009 102 
112  34.56442297  069.20390678  34.56443370  069.20389051 102 
112  34.56446976  069.20385028  34.56448137  069.20383943 102 
112  34.56451959  069.20380601  34.56453299  069.20379733 102 
112  34.56457454  069.20377319  34.56458973  069.20376668 102 
112  34.56463383  069.20375260  34.56464991  069.20374935 102 
112  34.56471743  069.20374579  34.56473799  069.20374796 102 
112  34.56486887  069.20376623  34.56489389  069.20377057 102 
112  34.56500348  069.20379687  34.56502582  069.20380664 102 
112  34.56505982  069.20382565  34.56508305  069.20384302 102 
112  34.56510955  069.20387333  34.56512653  069.20389612 102 
112  34.56514524  069.20393650  34.56515596  069.20396363 102 
112  34.56516601  069.20400461  34.56517137  069.20403173 102 
112  34.56517105  069.20407953  34.56516837  069.20410665 
111  34.56517105  069.20407953 
113  34.56533867  069.20414083 
110   2 0.25 107.40 Apron 5
111  34.56681940  069.19743736 
111  34.56700032  069.19714030 102 
111  34.56703534  069.19701779 
111  34.56707544  069.19686046 
111  34.56638164  069.19658664 
111  34.56634518  069.19670549 102 
111  34.56470862  069.20181906 102 
111  34.56429638  069.20174074 102 
111  34.56424029  069.20178160 102 
111  34.56394583  069.20393107 102 
111  34.56424541  069.20400259 
111  34.56437770  069.20383913 
111  34.56460766  069.20369269 
111  34.56480958  069.20366204 
111  34.56491614  069.20367226 
111  34.56494980  069.20354344 102 
111  34.56670365  069.19805991 102 
113  34.56677829  069.19783539 
110   1 0.25 107.40 Taxiway N
111  34.56291055  069.21160748 
111  34.56265479  069.21178703 
112  34.56265479  069.21178703  34.56264098  069.21181465 102 
112  34.56260867  069.21185514  34.56259974  069.21186500 102 
112  34.56256881  069.21189426  34.56255743  069.21190215 102 
112  34.56252628  069.21192199  34.56251003  069.21192988 102 
112  34.56248213  069.21193958  34.56246669  069.21194352 102 
112  34.56244192  069.21194379  34.56242567  069.21194182 102 
112  34.56240575  069.21192944  34.56238788  069.21192056 
111  34.56240575  069.21192944 102 
111  34.56222219  069.21180251 
111  34.56195450  069.21232880 
111  34.56204628  069.21239690 
111  34.56207433  069.21233808 
112  34.56207433  069.21233808  34.56208741  069.21231209 102 
112  34.56211274  069.21228257  34.56212463  069.21227101 102 
112  34.56216152  069.21224377  34.56217817  069.21223654 102 
112  34.56221897  069.21222189  34.56223800  069.21221756 102 
112  34.56228372  069.21221941  34.56230156  069.21222230 102 
112  34.56234117  069.21224562  34.56235782  069.21225718 102 
112  34.56238519  069.21229268  34.56239470  069.21231001 102 
112  34.56240422  069.21234448  34.56240898  069.21236326 102 
112  34.56241425  069.21240495  34.56241544  069.21242662 102 
112  34.56241408  069.21246295  34.56241289  069.21248317 102 
112  34.56240830  069.21252595  34.56240355  069.21255627 
111  34.56240830  069.21252595 
113  34.56254088  069.21266005 
110   1 0.25 107.40 Taxiway M
111  34.56231868  069.21345445 
111  34.56201813  069.21371162 
112  34.56201813  069.21371162  34.56200562  069.21374309 102 
112  34.56198114  069.21379158  34.56197131  069.21380894 102 
112  34.56194659  069.21384591  34.56193497  069.21386219 102 
112  34.56190453  069.21389700  34.56188933  069.21391219 102 
112  34.56185787  069.21393352  34.56183821  069.21394328 102 
112  34.56180637  069.21395365  34.56178850  069.21395799 102 
112  34.56175654  069.21396046  34.56173688  069.21396046 102 
112  34.56171065  069.21395829  34.56169010  069.21395504 102 
112  34.56166501  069.21394359  34.56164893  069.21393599 102 
112  34.56162880  069.21392098  34.56161182  069.21391013 
111  34.56162880  069.21392098 102 
111  34.56151382  069.21383585 
112  34.56151382  069.21383585  34.56150042  069.21382391 102 
112  34.56148667  069.21380620  34.56147863  069.21379100 102 
112  34.56147009  069.21376178  34.56146652  069.21374333 102 
112  34.56146525  069.21370636  34.56146436  069.21368031 102 
112  34.56146907  069.21364629  34.56147265  069.21362568 102 
112  34.56148106  069.21358919  34.56148732  069.21356966 102 
112  34.56150260  069.21353021  34.56151064  069.21351068 
111  34.56150260  069.21353021 
111  34.56151662  069.21348935 
111  34.56139884  069.21340762 
111  34.56082577  069.21456930 102 
111  34.56099403  069.21454206 
112  34.56099403  069.21454206  34.56100784  069.21451641 102 
112  34.56103853  069.21446167  34.56104990  069.21444096 102 
112  34.56109418  069.21437520  34.56110717  069.21435843 102 
112  34.56115181  069.21430279  34.56116562  069.21428898 102 
112  34.56121550  069.21424777  34.56123662  069.21423494 102 
112  34.56128288  069.21421855  34.56130482  069.21421362 102 
112  34.56135299  069.21421757  34.56137005  069.21422151 102 
112  34.56142030  069.21423898  34.56144467  069.21425181 
111  34.56142030  069.21423898 102 
111  34.56168672  069.21437860 
112  34.56168672  069.21437860  34.56171271  069.21439340 102 
112  34.56173764  069.21441212  34.56175064  069.21442297 102 
112  34.56177926  069.21445737  34.56179307  069.21448006 102 
112  34.56180612  069.21452029  34.56181344  069.21454298 102 
112  34.56181815  069.21459126  34.56182059  069.21461987 102 
112  34.56181702  069.21467996  34.56181377  069.21471941 
111  34.56181702  069.21467996 
113  34.56198679  069.21466465 
110   1 0.25 107.40 Apron 4 3
111  34.56226091  069.21186715 
111  34.56222342  069.21180260 102 
111  34.56164382  069.21139793 102 
111  34.56071134  069.21321814 102 
111  34.56067521  069.21325653 102 
111  34.55816619  069.21395268 102 
111  34.55811784  069.21408430 102 
111  34.55841142  069.21530178 102 
111  34.56082543  069.21456957 
111  34.56121689  069.21402173 
111  34.56136189  069.21362016 
111  34.56150280  069.21352895 102 
111  34.56207417  069.21233920 
113  34.56208259  069.21226419 
110   2 0.25 107.40 Helipad 3
111  34.56190356  069.21583247 
111  34.56170993  069.21601938 
112  34.56170993  069.21601938  34.56169933  069.21605303 102 
112  34.56168603  069.21607859  34.56167624  069.21609442 102 
112  34.56165225  069.21611460  34.56163514  069.21612647 102 
112  34.56161105  069.21612762  34.56159312  069.21613059 
111  34.56161105  069.21612762 102 
111  34.56127735  069.21610261 102 
111  34.56111667  069.21571741 102 
111  34.56096836  069.21560235 102 
111  34.55985188  069.21548729 102 
111  34.55978749  069.21657786 102 
111  34.56090701  069.21667211 102 
111  34.56105899  069.21658286 102 
111  34.56126911  069.21622267 102 
111  34.56160630  069.21624170 
112  34.56160630  069.21624170  34.56162260  069.21624466 102 
112  34.56164415  069.21625280  34.56165719  069.21626072 102 
112  34.56166955  069.21628089  34.56167525  069.21629474 102 
112  34.56167960  069.21631861  34.56168367  069.21634038 
111  34.56167960  069.21631861 
113  34.56183353  069.21634274 
110   2 0.25 107.40 Helipad 1
111  34.56174522  069.21737759 
111  34.56196417  069.21714452 102 
111  34.56225033  069.21716755 102 
111  34.56224437  069.21726649 102 
111  34.56250517  069.21729329 102 
111  34.56252622  069.21698084 102 
111  34.56226525  069.21695404 102 
111  34.56225834  069.21705510 102 
111  34.56197585  069.21702674 
113  34.56182209  069.21682384 
110   2 0.25 107.40 Helipad 2
111  34.56189437  069.21642239 
111  34.56203750  069.21626431 102 
111  34.56232398  069.21629197 102 
111  34.56231747  069.21640790 102 
111  34.56257676  069.21642898 102 
111  34.56259303  069.21612071 102 
111  34.56233375  069.21609963 102 
111  34.56232941  069.21619185 102 
111  34.56204575  069.21616225 
113  34.56193776  069.21604299 
110   2 0.25 107.40 Apron 2
111  34.56127141  069.21693353 102 
111  34.56045014  069.21685084 102 
111  34.56023038  069.21972865 102 
111  34.56101202  069.21979730 
111  34.56106618  069.21980304 
111  34.56110260  069.21934508 102 
113  34.56124465  069.21738223 
110   1 0.25 107.40 Taxiway L
111  34.56181427  069.21675014 
111  34.56163639  069.21686867 
112  34.56163639  069.21686867  34.56162982  069.21688965 102 
112  34.56161832  069.21691026  34.56161279  069.21691991 102 
112  34.56159695  069.21693537  34.56158762  069.21694334 102 
112  34.56156845  069.21695231  34.56155842  069.21695609 102 
112  34.56153752  069.21695910  34.56152439  069.21695994 
111  34.56153752  069.21695910 102 
111  34.56128404  069.21693369 
111  34.56122358  069.21693163 
111  34.56118404  069.21752106 
111  34.56122893  069.21752106 
111  34.56124451  069.21738269 
112  34.56124451  069.21738269  34.56124787  069.21735242 102 
112  34.56125748  069.21730005  34.56126354  069.21727960 102 
112  34.56128202  069.21723986  34.56129010  069.21722350 102 
112  34.56131427  069.21719430  34.56132572  069.21718367 102 
112  34.56135576  069.21716116  34.56136924  069.21715298 102 
112  34.56139891  069.21713983  34.56141373  069.21713574 102 
112  34.56144683  069.21713136  34.56146165  069.21713136 102 
112  34.56148869  069.21713418  34.56150149  069.21713664 102 
112  34.56152657  069.21714421  34.56153802  069.21714912 102 
112  34.56156145  069.21716235  34.56157088  069.21716889 102 
112  34.56158973  069.21718702  34.56159781  069.21719602 102 
112  34.56161206  069.21721890  34.56162284  069.21723772 
111  34.56161206  069.21721890 
113  34.56179101  069.21724714 
110   1 0.25 107.40 Taxiway K
111  34.56163958  069.21933133 
111  34.56144106  069.21957990 
112  34.56144106  069.21957990  34.56143500  069.21959544 102 
112  34.56142092  069.21961221  34.56141419  069.21961876 102 
112  34.56139470  069.21963057  34.56138662  069.21963466 102 
112  34.56136515  069.21964091  34.56135437  069.21964336 102 
112  34.56133762  069.21964491  34.56132954  069.21964573 102 
112  34.56130796  069.21964487  34.56129988  069.21964487 102 
112  34.56127653  069.21964242  34.56126844  069.21964078 102 
112  34.56124835  069.21963449  34.56123960  069.21963040 102 
