1      813 1 0 LFSL Rosieres AB
100   45.11   2   0 0.00 1 1 0 04   48.77113118  005.97011798    0.00  274.93 1  0 1 0 22   48.78902318  005.98963198    0.00  274.93 1  0 1 0
110   2 0.00  35.75 Taxiway
112  48.79320918  005.98294100  48.79319818  005.98280600 
112  48.79319718  005.98279900  48.79318618  005.98266400 
112  48.79326518  005.98255000  48.79332218  005.98251900 
111  48.79355118  005.98239200 
111  48.79352018  005.98226400 
112  48.79322918  005.98242400  48.79317218  005.98245500 
112  48.79304718  005.98232800  48.79298218  005.98223300 
112  48.79299118  005.98224500  48.79292618  005.98215000 
112  48.79295318  005.98200000  48.79299218  005.98193100 
111  48.79320018  005.98156500 
111  48.79313218  005.98147600 
112  48.79288418  005.98191200  48.79284518  005.98198100 
112  48.79271618  005.98189500  48.79264318  005.98181500 
111  48.79179618  005.98087800 
112  48.79153618  005.98057700  48.79146518  005.98049400 
112  48.79147718  005.98033700  48.79150918  005.98026000 
111  48.79166318  005.97988700 
111  48.79158718  005.97981400 
112  48.79139918  005.98026800  48.79136718  005.98034500 
112  48.79122618  005.98030800  48.79114318  005.98025700 
112  48.79116618  005.98027100  48.79108318  005.98022000 
112  48.79105018  005.98005900  48.79105618  005.97996800 
111  48.79108418  005.97954200 
111  48.79099518  005.97952800 
112  48.79096018  005.98004200  48.79095418  005.98013300 
112  48.79081718  005.98020200  48.79072818  005.98021800 
112  48.79076818  005.98021100  48.79067918  005.98022700 
112  48.79058818  005.98011800  48.79055718  005.98004000 
111  48.79042918  005.97971700 
111  48.79035218  005.97978800 
112  48.79050918  005.98018300  48.79054018  005.98026100 
112  48.79046118  005.98044700  48.79039818  005.98054500 
112  48.79039618  005.98055000  48.79033318  005.98064800 
112  48.79022818  005.98062000  48.79017918  005.98056900 
111  48.78994618  005.98032500 
111  48.78989518  005.98043800 
112  48.79018118  005.98073600  48.79023018  005.98078700 
112  48.79021618  005.98100900  48.79019018  005.98114000 
111  48.79017718  005.98121100 
111  48.79015118  005.98134200 
111  48.79014818  005.98142800 
111  48.79014718  005.98133500 
112  48.78916518  005.98137500  48.78907518  005.98137900 
112  48.78892318  005.98150500  48.78885218  005.98158800 
112  48.78882518  005.98161800  48.78875418  005.98170100 
112  48.78864118  005.98191000  48.78859018  005.98202200 
111  48.78783418  005.98366700 
112  48.78766118  005.98405100  48.78761018  005.98416400 
112  48.78743818  005.98406300  48.78734018  005.98395800 
112  48.78572918  005.98223900  48.78563118  005.98213400 
112  48.78565818  005.98195200  48.78570918  005.98186500 
111  48.78573318  005.98182100 
111  48.78676018  005.97964300 
111  48.78665018  005.97952400 
111  48.78562718  005.98169500 
112  48.78554918  005.98183000  48.78549718  005.98191900 
112  48.78532418  005.98180700  48.78522618  005.98170200 
112  48.78414218  005.98054000  48.78404418  005.98043500 
111  48.78399518  005.98038300 
112  48.78398818  005.98037300  48.78398418  005.98036600 
112  48.78406218  005.98019900  48.78411518  005.98009000 
111  48.78504418  005.97819400 
111  48.78556818  005.97712900 
111  48.78546018  005.97700700 
111  48.78493618  005.97807200 
112  48.78395818  005.98006800  48.78390518  005.98017700 
112  48.78373118  005.98007400  48.78363318  005.97996900 
112  48.77902318  005.97500200  48.77892518  005.97489700 
112  48.77893018  005.97473500  48.77896618  005.97466200 
111  48.77903218  005.97452900 
112  48.77986518  005.97299500  48.77990318  005.97292500 
112  48.77991818  005.97275400  48.77991518  005.97266300 
111  48.77982773  005.97164420 
112  48.77978973  005.97079420  48.77978573  005.97070320 
112  48.77991573  005.97062020  48.78000373  005.97059520 
112  48.77998673  005.97060020  48.78007473  005.97057520 
112  48.78016173  005.97068220  48.78019073  005.97076220 
111  48.78027773  005.97100320 
111  48.78035673  005.97093820 
112  48.78024073  005.97061520  48.78021173  005.97053520 
112  48.78028573  005.97034020  48.78034473  005.97023720 
112  48.78035273  005.97022520  48.78041173  005.97012220 
112  48.78051873  005.97013920  48.78057073  005.97018520 
111  48.78074273  005.97033920 
111  48.78078873  005.97022220 
112  48.78055973  005.97001820  48.78050873  005.96997220 
112  48.78050673  005.96974820  48.78052273  005.96961420 
112  48.78051773  005.96965220  48.78053373  005.96951820 
112  48.78063173  005.96944920  48.78069173  005.96944820 
111  48.78095773  005.96944020 
111  48.78095573  005.96930420 
112  48.78062873  005.96931220  48.78056873  005.96931320 
112  48.78050373  005.96911620  48.78048073  005.96898420 
112  48.78047173  005.96893620  48.78044873  005.96880420 
112  48.78051673  005.96867520  48.78056973  005.96863320 
111  48.78082873  005.96842620 
111  48.78078673  005.96830520 
112  48.78048173  005.96854920  48.78042873  005.96859120 
112  48.78033673  005.96843320  48.78029373  005.96831420 
112  48.78022873  005.96813720  48.78018573  005.96801820 
112  48.78024173  005.96789020  48.78029373  005.96784520 
111  48.78073373  005.96745620 
111  48.78068773  005.96733820 
112  48.78019673  005.96777120  48.78014473  005.96781720 
112  48.78004873  005.96766520  48.78000173  005.96754820 
112  48.77992073  005.96734320  48.77987373  005.96722620 
112  48.77992873  005.96709920  48.77998073  005.96705320 
111  48.78043173  005.96665620 
111  48.78038673  005.96653820 
112  48.77987973  005.96698520  48.77982773  005.96703020 
112  48.77972473  005.96688520  48.77967373  005.96677320 
112  48.77957173  005.96655020  48.77952073  005.96643820 
112  48.77957073  005.96630820  48.77962173  005.96625920 
111  48.77983773  005.96604920 
111  48.77978973  005.96593420 
112  48.77951473  005.96620120  48.77946373  005.96625020 
112  48.77934673  005.96612520  48.77928573  005.96602620 
112  48.77921973  005.96592120  48.77915873  005.96582220 
112  48.77899273  005.96576520  48.77890273  005.96576020 
112  48.77888473  005.96575920  48.77879473  005.96575420 
112  48.77875473  005.96561620  48.77875773  005.96552520 
111  48.77877573  005.96509220 
111  48.77868573  005.96508420 
112  48.77866373  005.96563120  48.77866073  005.96572220 
112  48.77853273  005.96584020  48.77844873  005.96588920 
112  48.77851073  005.96585320  48.77842673  005.96590220 
112  48.77833673  005.96581020  48.77830473  005.96573320 
111  48.77817373  005.96541520 
111  48.77809773  005.96548720 
112  48.77826173  005.96588420  48.77829373  005.96596120 
112  48.77821373  005.96614420  48.77814973  005.96624020 
112  48.77819073  005.96618120  48.77812673  005.96627720 
112  48.77801373  005.96626620  48.77795973  005.96622720 
111  48.77768773  005.96603120 
111  48.77764873  005.96615420 
112  48.77797273  005.96638720  48.77802673  005.96642620 
112  48.77802573  005.96664620  48.77800673  005.96677920 
112  48.77800573  005.96678020  48.77798673  005.96691320 
112  48.77788773  005.96698220  48.77782773  005.96698320 
111  48.77750473  005.96699020 
111  48.77750673  005.96712620 
112  48.77788573  005.96711820  48.77794573  005.96711720 
112  48.77799873  005.96731820  48.77801373  005.96745320 
112  48.77801073  005.96742520  48.77802573  005.96756020 
112  48.77795373  005.96768820  48.77790073  005.96772920 
111  48.77771673  005.96786820 
111  48.77775673  005.96798920 
112  48.77798773  005.96781420  48.77804073  005.96777320 
112  48.77813873  005.96792720  48.77818573  005.96804320 
112  48.77824473  005.96818220  48.77829173  005.96829820 
112  48.77823673  005.96842120  48.77818373  005.96846420 
111  48.77809673  005.96853520 
112  48.77740973  005.96914620  48.77735773  005.96919220 
112  48.77724173  005.96921120  48.77718173  005.96920820 
112  48.77700218  005.96910900  48.77694218  005.96910600 
112  48.77683918  005.96902600  48.77679018  005.96897300 
112  48.77467118  005.96669100  48.77462218  005.96663800 
112  48.77450818  005.96661000  48.77444818  005.96660900 
112  48.77388218  005.96659400  48.77382218  005.96659300 
112  48.77371318  005.96665600  48.77366018  005.96669900 
112  48.77275018  005.96743200  48.77269718  005.96747500 
112  48.77261318  005.96760000  48.77257418  005.96766900 
111  48.77239518  005.96799500 
111  48.77198618  005.96869900 
111  48.77159818  005.96944400 
112  48.77135186  005.96969898  48.77122732  005.96973875 
111  48.77094498  005.96955424 
112  48.77076498  005.97008903  48.77085657  005.97018787 
112  48.77090851  005.97051561  48.77093047  005.97074846 
112  48.77074718  005.97104100  48.77067018  005.97118000 
112  48.77059718  005.97151800  48.77057418  005.97169700 
112  48.77052818  005.97205700  48.77050518  005.97223600 
112  48.77055518  005.97258100  48.77059618  005.97275200 
112  48.77065618  005.97299100  48.77069718  005.97316200 
112  48.77084818  005.97343500  48.77093518  005.97356000 
112  48.77497418  005.97942000  48.77506118  005.97954500 
112  48.77525518  005.97975500  48.77535618  005.97985300 
111  48.77591618  005.98039600 
111  48.77702718  005.98151300 
111  48.77799318  005.98269100 
111  48.77882618  005.98385200 
112  48.77970418  005.98505600  48.77979318  005.98517800 
112  48.78000318  005.98534300  48.78011418  005.98541200 
111  48.78134418  005.98618400 
111  48.78147318  005.98626200 
111  48.78218918  005.98665100 
112  48.78346518  005.98727000  48.78357918  005.98732500 
112  48.78379418  005.98748400  48.78389918  005.98757100 
112  48.78480518  005.98832200  48.78491018  005.98840900 
112  48.78502918  005.98856800  48.78507318  005.98864500 
112  48.78503418  005.98878200  48.78499318  005.98884800 
111  48.78497318  005.98888000 
111  48.78457618  005.98941900 
111  48.78436718  005.98968800 
112  48.78431318  005.98976500  48.78427718  005.98981600 
114  48.78416718  005.98969100  48.78410618  005.98959100 
112  48.78373018  005.98927400  48.78379118  005.98937400 
111  48.78420718  005.99005600 
112  48.78476718  005.99096300  48.78482818  005.99106200 
112  48.78492218  005.99129300  48.78496418  005.99141400 
112  48.78494818  005.99136700  48.78499018  005.99148800 
112  48.78501118  005.99175300  48.78501118  005.99189000 
112  48.78501118  005.99195400  48.78501118  005.99209100 
112  48.78494018  005.99233300  48.78489318  005.99244900 
112  48.78490718  005.99241200  48.78486018  005.99252800 
112  48.78472418  005.99270100  48.78464918  005.99277800 
112  48.78464318  005.99278400  48.78456818  005.99286100 
112  48.78439718  005.99287700  48.78430818  005.99286200 
112  48.78429418  005.99285900  48.78420518  005.99284400 
112  48.78404518  005.99273000  48.78396818  005.99265900 
112  48.78396818  005.99265800  48.78389118  005.99258700 
112  48.78376318  005.99239900  48.78370318  005.99229800 
111  48.78343918  005.99185500 
111  48.78303718  005.99120400 
112  48.78272718  005.99071400  48.78266518  005.99061500 
112  48.78258118  005.99037800  48.78254618  005.99025300 
112  48.78255018  005.99027200  48.78251518  005.99014700 
112  48.78248318  005.98988100  48.78247418  005.98974600 
112  48.78246918  005.98969200  48.78246018  005.98955700 
112  48.78253718  005.98932700  48.78259218  005.98921900 
112  48.78259518  005.98921500  48.78265018  005.98910700 
112  48.78279518  005.98895300  48.78287418  005.98888600 
112  48.78282318  005.98892800  48.78290218  005.98886100 
112  48.78307618  005.98883200  48.78316618  005.98883500 
112  48.78319818  005.98883700  48.78328818  005.98884000 
112  48.78344818  005.98894800  48.78352518  005.98901900 
114  48.78352318  005.98901700  48.78360018  005.98908800 
111  48.79014918  005.98149200 
111  48.79016418  005.98160800 
112  48.79016818  005.98164700  48.79018518  005.98178100 
112  48.79010818  005.98188700  48.79005118  005.98191300 
111  48.78981118  005.98202300 
111  48.78983718  005.98215400 
112  48.79014318  005.98201400  48.79020018  005.98198700 
112  48.79032118  005.98212400  48.79038218  005.98222400 
112  48.79038918  005.98223400  48.79045018  005.98233400 
112  48.79041318  005.98247200  48.79036818  005.98253100 
111  48.78982318  005.98323500 
111  48.78988118  005.98333900 
112  48.79047918  005.98256600  48.79052418  005.98250700 
112  48.79065418  005.98260200  48.79072518  005.98268500 
112  48.79107518  005.98308900  48.79114618  005.98317200 
112  48.79110218  005.98338200  48.79104918  005.98349500 
111  48.79102118  005.98355000 
112  48.79047818  005.98482000  48.79042918  005.98493500 
112  48.79029618  005.98487200  48.79022318  005.98479200 
111  48.78905318  005.98349900 
111  48.78897418  005.98366500 
112  48.79023518  005.98505700  48.79030818  005.98513700 
112  48.79030418  005.98537200  48.79027718  005.98550200 
112  48.79010518  005.98633100  48.79007818  005.98646100 
112  48.78996218  005.98662200  48.78989318  005.98668600 
112  48.78971218  005.98655800  48.78961518  005.98645100 
112  48.78784118  005.98449900  48.78774418  005.98439200 
112  48.78777118  005.98417000  48.78782218  005.98405700 
111  48.78794618  005.98378300 
112  48.78873918  005.98205400  48.78879018  005.98194200 
112  48.78892318  005.98176200  48.78899418  005.98167900 
112  48.78897118  005.98170700  48.78904218  005.98162400 
112  48.78921318  005.98157700  48.78930318  005.98157300 
113  48.79015018  005.98153900 
112  48.78505218  005.99123100  48.78501018  005.99111200 
112  48.78506218  005.99096900  48.78511018  005.99091400 
111  48.78535118  005.99063600 
111  48.78529718  005.99052800 
112  48.78500918  005.99085800  48.78496118  005.99091300 
112  48.78484518  005.99079100  48.78478418  005.99069200 
112  48.78444318  005.99014000  48.78438218  005.99004100 
112  48.78440418  005.98991600  48.78443918  005.98986600 
111  48.78445718  005.98984000 
111  48.78466418  005.98957300 
111  48.78506718  005.98902600 
112  48.78512818  005.98892900  48.78516818  005.98886400 
112  48.78527218  005.98895600  48.78532818  005.98903900 
111  48.78535518  005.98907900 
112  48.78581018  005.98984600  48.78589018  005.98998100 
112  48.78608218  005.99019400  48.78618318  005.99029100 
112  48.78664818  005.99072900  48.78674918  005.99082600 
112  48.78695418  005.99090600  48.78705718  005.99092700 
111  48.78710718  005.99093800 
112  48.78710318  005.99094200  48.78710018  005.99094400 
112  48.78697018  005.99100400  48.78688418  005.99104300 
112  48.78655718  005.99119200  48.78647118  005.99123100 
112  48.78629418  005.99126600  48.78620518  005.99127600 
111  48.78523418  005.99138000 
114  48.78517518  005.99139500  48.78513518  005.99140500 
112  48.79190118  005.98372800  48.79182718  005.98365000 
111  48.79131518  005.98310900 
112  48.79071518  005.98241600  48.79064418  005.98233300 
112  48.79051618  005.98214200  48.79045518  005.98204200 
112  48.79042218  005.98198800  48.79036118  005.98188800 
112  48.79030418  005.98163700  48.79028718  005.98150300 
112  48.79030218  005.98161800  48.79028518  005.98148400 
112  48.79031518  005.98122100  48.79034118  005.98109000 
112  48.79034818  005.98105400  48.79037418  005.98092300 
112  48.79048118  005.98071100  48.79054418  005.98061300 
112  48.79056118  005.98058400  48.79062418  005.98048600 
112  48.79078918  005.98041300  48.79087818  005.98039700 
112  48.79084718  005.98040300  48.79093618  005.98038700 
112  48.79110618  005.98045500  48.79118918  005.98050600 
112  48.79119818  005.98051200  48.79128118  005.98056300 
112  48.79143018  005.98071200  48.79150118  005.98079500 
111  48.79171618  005.98104200 
112  48.79266418  005.98209000  48.79273718  005.98217100 
112  48.79287018  005.98235300  48.79293518  005.98244800 
112  48.79294818  005.98246900  48.79301318  005.98256400 
112  48.79306218  005.98281400  48.79307318  005.98294900 
112  48.79307818  005.98299900  48.79308918  005.98313400 
112  48.79304918  005.98339500  48.79301818  005.98352400 
112  48.79302418  005.98350300  48.79299318  005.98363200 
112  48.79288118  005.98383800  48.79281618  005.98393300 
112  48.79283818  005.98390100  48.79277318  005.98399600 
112  48.79260718  005.98406500  48.79251818  005.98408000 
112  48.79249818  005.98408300  48.79240918  005.98409800 
112  48.79224318  005.98401500  48.79216218  005.98395500 
114  48.79213318  005.98393500  48.79205218  005.98387500 
112  48.77861373  005.96906820  48.77866173  005.96918320 
112  48.77860673  005.96930620  48.77855373  005.96934920 
111  48.77805773  005.96976220 
111  48.77810073  005.96988220 
112  48.77865573  005.96942120  48.77870873  005.96937720 
112  48.77881073  005.96952420  48.77886173  005.96963720 
112  48.77894273  005.96981920  48.77899373  005.96993220 
112  48.77893873  005.97005120  48.77888573  005.97009320 
111  48.77864673  005.97027920 
111  48.77868873  005.97040020 
112  48.77899073  005.97016320  48.77904373  005.97012120 
112  48.77914973  005.97026620  48.77920273  005.97037720 
112  48.77917373  005.97031820  48.77922673  005.97042920 
112  48.77921273  005.97060620  48.77918573  005.97068720 
111  48.77909273  005.97097320 
111  48.77917273  005.97103320 
112  48.77929173  005.97067420  48.77931873  005.97059320 
112  48.77946373  005.97059120  48.77955173  005.97061720 
112  48.77956173  005.97062120  48.77964973  005.97064720 
112  48.77969973  005.97079620  48.77970373  005.97088720 
111  48.77973773  005.97165220 
112  48.77982618  005.97270800  48.77982918  005.97279900 
112  48.77977318  005.97294900  48.77973518  005.97301900 
111  48.77896218  005.97444500 
112  48.77885718  005.97465600  48.77882118  005.97472900 
112  48.77865718  005.97460700  48.77856018  005.97450200 
112  48.77268518  005.96814700  48.77258818  005.96804200 
112  48.77259318  005.96788000  48.77262918  005.96780700 
112  48.77267718  005.96771100  48.77271318  005.96763800 
112  48.77281018  005.96753800  48.77286318  005.96749500 
112  48.77373518  005.96679200  48.77378818  005.96674900 
112  48.77390418  005.96673000  48.77396418  005.96673100 
112  48.77447818  005.96674600  48.77453818  005.96674700 
112  48.77464118  005.96682700  48.77469018  005.96688000 
112  48.77680918  005.96916200  48.77685818  005.96921500 
112  48.77697218  005.96924500  48.77703218  005.96924800 
112  48.77726573  005.96934920  48.77732573  005.96935220 
112  48.77743273  005.96928420  48.77748373  005.96923820 
111  48.77814073  005.96865320 
112  48.77828473  005.96853620  48.77833773  005.96849320 
114  48.77843573  005.96864520  48.77848373  005.96876020 
111  48.77882473  005.96919320 
111  48.77845673  005.96831220 
112  48.77823973  005.96778620  48.77819273  005.96767020 
112  48.77814573  005.96741020  48.77813073  005.96727520 
112  48.77812873  005.96725120  48.77811373  005.96711620 
112  48.77813473  005.96684920  48.77815373  005.96671620 
112  48.77815873  005.96667420  48.77817773  005.96654120 
112  48.77828273  005.96632920  48.77834573  005.96623220 
112  48.77832173  005.96627220  48.77838473  005.96617520 
112  48.77854273  005.96605420  48.77862673  005.96600520 
112  48.77858573  005.96602820  48.77866973  005.96597920 
112  48.77884673  005.96596220  48.77893673  005.96596720 
112  48.77893273  005.96596720  48.77902273  005.96597220 
112  48.77915973  005.96612320  48.77922073  005.96622220 
112  48.77926773  005.96629620  48.77932873  005.96639520 
112  48.77943673  005.96661320  48.77948773  005.96672520 
111  48.77971173  005.96721720 
111  48.78002573  005.96800120 
112  48.78023573  005.96857820  48.78027873  005.96869720 
112  48.78033573  005.96895520  48.78035873  005.96908720 
112  48.78037673  005.96919020  48.78039973  005.96932220 
112  48.78038773  005.96958920  48.78037173  005.96972320 
112  48.78037273  005.96971820  48.78035673  005.96985220 
112  48.78025973  005.97007320  48.78020073  005.97017620 
112  48.78018473  005.97020620  48.78012573  005.97030920 
112  48.77996373  005.97039820  48.77987573  005.97042320 
112  48.77986673  005.97042620  48.77977873  005.97045120 
112  48.77960273  005.97042420  48.77951473  005.97039720 
112  48.77948773  005.97039020  48.77939973  005.97036320 
112  48.77927673  005.97018420  48.77922373  005.97007320 
113  48.77915973  005.96993820 
111  48.78382118  005.98050600 
112  48.78382218  005.98050800  48.78382318  005.98050900 
112  48.78374518  005.98070900  48.78369318  005.98084200 
111  48.78366618  005.98090700 
112  48.78313618  005.98224900  48.78299186  005.98259004 
111  48.78244409  005.98242842 
112  48.78259118  005.98346700  48.78245511  005.98377363 
112  48.78157218  005.98574100  48.78150518  005.98589200 
112  48.78144218  005.98595000  48.78142318  005.98593900 
111  48.78141218  005.98593200 
112  48.78010118  005.98510900  48.77999018  005.98504000 
112  48.77980218  005.98482200  48.77971318  005.98470000 
111  48.77894818  005.98365000 
111  48.77811118  005.98248500 
111  48.77713318  005.98129300 
111  48.77601418  005.98016800 
112  48.77536718  005.97953900  48.77526618  005.97944100 
112  48.77508618  005.97920400  48.77499918  005.97907900 
112  48.77100218  005.97328100  48.77091518  005.97315600 
112  48.77081018  005.97283700  48.77076918  005.97266600 
112  48.77074118  005.97255900  48.77070018  005.97238800 
112  48.77071418  005.97203500  48.77073718  005.97185600 
112  48.77076518  005.97164000  48.77078818  005.97146100 
112  48.77091518  005.97116200  48.77099218  005.97102200 
112  48.77127204  005.97088194  48.77144182  005.97086707 
111  48.77160948  005.97100294 
112  48.77183269  005.97052445  48.77182769  005.97051945 
112  48.77166935  005.97005949  48.77165096  005.96978723 
111  48.77174018  005.96961200 
111  48.77212618  005.96886900 
112  48.77235018  005.96845400  48.77242618  005.96831300 
112  48.77261018  005.96840100  48.77270718  005.96850600 
112  48.77853018  005.97480400  48.77862718  005.97490900 
112  48.77859518  005.97512500  48.77854118  005.97523400 
112  48.77792364  005.97644700  48.77773792  005.97680585 
111  48.77743926  005.97664748 
111  48.77763918  005.97721400 
112  48.77804919  005.97731580  48.77804419  005.97731080 
112  48.77804361  005.97659099  48.77824854  005.97616136 
112  48.77870518  005.97524400  48.77875918  005.97513500 
112  48.77893318  005.97523900  48.77903118  005.97534400 
114  48.78367418  005.98034800  48.78377218  005.98045300 
111  48.78526618  005.98856700 
112  48.78517218  005.98840200  48.78510918  005.98829200 
112  48.78491918  005.98810600  48.78481418  005.98801900 
112  48.78386618  005.98723200  48.78376118  005.98714500 
112  48.78353718  005.98701800  48.78342318  005.98696300 
111  48.78224718  005.98639300 
112  48.78181418  005.98615700  48.78170118  005.98609600 
112  48.78174618  005.98583900  48.78181318  005.98568800 
112  48.78273918  005.98362100  48.78288556  005.98330812 
111  48.78340233  005.98351794 
112  48.78328818  005.98239500  48.78341807  005.98206021 
111  48.78382018  005.98104700 
112  48.78389218  005.98086600  48.78394018  005.98074500 
