10   37.76943300 -000.82103500 xxx 318.00   341 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.76972700 -000.82133000 xxx 264.00   131 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.76906800 -000.82139400 xxx  75.00   315 0.0 0.0   125 161161  1 0 0 0.25 0
10   37.76901700 -000.82030400 xxx 261.00   112 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.76961500 -000.82108700 xxx   3.10   144 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.77280000 -000.81682700 xxx  93.00   144 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.77246500 -000.81595400 xxx 270.00   164 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.77303300 -000.81660900 xxx   0.00   118 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.77210000 -000.81622400 xxx   0.00   328 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.77302300 -000.81717300 xxx   0.00   138 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.77338800 -000.81755800 xxx 273.00   177 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.77321600 -000.81685200 xxx  90.10   164 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.77357100 -000.81727600 xxx   0.00   125 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.77662300 -000.81190000 xxx   0.00   125 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.77650200 -000.81210500 xxx  90.00   131 0.0 0.0    66 101101  1 0 0 0.25 0
10   37.77475700 -000.81492800 xxx   0.00   164 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.77498000 -000.81460700 xxx 264.00   164 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.77505100 -000.81539000 xxx 270.00   138 0.0 0.0    85 161161  1 0 0 0.25 0
10   37.77504100 -000.81501800 xxx 315.20   348 0.0 0.0   105 161161  1 0 0 0.25 0
10   37.78050700 -000.80683200 xxx 273.00   190 0.0 0.0   105 161161  1 0 0 0.25 0
10   37.78076100 -000.80655000 xxx   3.00   131 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.78039600 -000.80715300 xxx  63.00   131 0.0 0.0    66 101101  1 0 0 0.25 0
10   37.77980800 -000.80643400 xxx   9.00   223 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.78243400 -000.80302100 xxx 276.00   190 0.0 0.0   177 161161  1 0 0 0.25 0
10   37.78005100 -000.80611300 xxx 278.23    98 0.0 0.0    66 161161  1 0 0 0.25 0
10   37.78207900 -000.80358600 xxx   0.00   144 0.0 0.0    66 161161  1 0 0 0.25 0
14   37.78741400 -000.80304700   80 0 ATC Tower
15   37.77365200 -000.81857200  30.00 Plataforma civil 1
15   37.77484800 -000.81689100  50.00 Plataforma civil 2
15   37.78825600 -000.80371400 250.00 Plataforma militar
15   37.78641000 -000.80340600 250.00 Plataforma militar 2
15   37.78531400 -000.80325200 250.00 Plataforma militar 3
18   37.78022300 -000.80362400 1 BCN
18   37.76846900 -000.81920000 1 BCN
19   37.76935200 -000.81766100 1 WS
19   37.78011200 -000.80433000 1 WS
19   37.78156200 -000.81449200 1 WS
19   37.78713000 -000.80734500 1 WS
19   37.78539600 -000.81331100 1 WS
19   37.78120700 -000.80823000 1 WS
53 12160 SAN JAVIER GND
54 13030 SAN JAVIER TWR
54 11820 SAN JAVIER TWR
55 13030 SAN JAVIER APP
